Cycle #0	Energy		Temperature	Acceptance Ratio
		-3714.37	Initial structure!
		-3714.74	84.94		0.692
		-3714.75	84.52		0.691
		-3714.77	84.10		0.690
		-3714.74	83.68		0.689
		-3714.78	83.26		0.688
		-3714.76	82.84		0.687
		-3714.77	82.43		0.687
		-3714.77	82.02		0.686
		-3714.76	81.61		0.685
		-3714.75	81.20		0.684
		-3714.73	80.79		0.683
		-3714.73	80.39		0.682
		-3714.76	79.99		0.682
		-3714.80	79.59		0.682
		-3714.80	79.19		0.682
		-3714.79	78.79		0.682
		-3714.73	78.40		0.681
		-3714.77	78.01		0.680
		-3714.82	77.62		0.680
		-3714.77	77.23		0.679
		-3714.82	76.84		0.680
		-3714.79	76.46		0.679
		-3714.83	76.08		0.679
		-3714.80	75.69		0.679
		-3714.80	75.32		0.678
		-3714.78	74.94		0.677
		-3714.75	74.56		0.676
		-3714.81	74.19		0.675
		-3714.80	73.82		0.675
		-3714.82	73.45		0.674
		-3714.77	73.08		0.673
		-3714.78	72.72		0.672
		-3714.82	72.36		0.671
		-3714.82	71.99		0.671
		-3714.80	71.63		0.670
		-3714.78	71.28		0.669
		-3714.76	70.92		0.668
		-3714.77	70.56		0.667
		-3714.80	70.21		0.667
		-3714.82	69.86		0.666
		-3714.84	69.51		0.666
		-3714.80	69.16		0.665
		-3714.82	68.82		0.665
		-3714.82	68.47		0.664
		-3714.83	68.13		0.663
		-3714.78	67.79		0.662
		-3714.81	67.45		0.662
		-3714.81	67.11		0.661
		-3714.82	66.78		0.660
		-3714.81	66.45		0.659
		-3714.81	66.11		0.659
		-3714.78	65.78		0.658
		-3714.81	65.45		0.657
		-3714.83	65.13		0.656
		-3714.79	64.80		0.656
		-3714.82	64.48		0.655
		-3714.79	64.15		0.654
		-3714.83	63.83		0.653
		-3714.80	63.51		0.653
		-3714.80	63.20		0.652
		-3714.84	62.88		0.651
		-3714.80	62.57		0.650
		-3714.78	62.25		0.650
		-3714.81	61.94		0.649
		-3714.80	61.63		0.648
		-3714.78	61.32		0.647
		-3714.82	61.02		0.647
		-3714.79	60.71		0.646
		-3714.79	60.41		0.645
		-3714.79	60.11		0.644
		-3714.84	59.81		0.644
		-3714.82	59.51		0.643
		-3714.79	59.21		0.642
		-3714.79	58.91		0.641
		-3714.84	58.62		0.641
		-3714.81	58.33		0.640
		-3714.79	58.03		0.639
		-3714.80	57.74		0.639
		-3714.79	57.46		0.638
		-3714.80	57.17		0.637
		-3714.80	56.88		0.636
		-3714.80	56.60		0.636
